the;1000;sw
u;437;sw
to;437;sw
a;428;sw
and;351;sw
of;346;sw
it;285;sw
in;272;sw
is;266;sw
that;255;sw
on;156;sw
they;148;sw
for;147;sw
i;144;sw
you;142;sw
over;141;sw
this;129;sw
s;129;sw
not;115;sw
with;111;sw
have;111;sw
we;109;sw
was;106;sw
are;103;sw
it_s;96;sw
our;90;sw
us;88;sw
at;84;sw
just;79;sw
so;78;sw
be;78;sw
about;76;sw
from;71;sw
has;70;sw
but;70;sw
or;66;sw
all;63;sw
as;59;sw
were;57;sw
if;57;sw
there;55;sw
said;54;sw
one;53;sw
no;53;sw
do;50;sw
more;49;sw
their;48;sw
been;48;sw
had;47;sw
when;45;sw
he;45;sw
would;43;sw
an;43;sw
how;42;sw
can;42;sw
why;41;sw
don_t;41;sw
by;41;sw
now;40;sw
his;40;sw
those;39;sw
com;39;sw
think;38;sw
out;38;sw
them;36;sw
because;36;sw
take;35;sw
also;35;sw
who;33;sw
other;33;sw
make;33;sw
could;33;sw
than;32;sw
even;32;sw
its;31;sw
which;30;sw
up;30;sw
didn_t;30;sw
my;29;sw
any;29;sw
off;28;sw
into;28;sw
get;28;sw
your;27;sw
did;27;sw
around;27;sw
before;26;sw
mean;25;sw
being;25;sw
says;24;sw
go;24;sw
two;23;sw
then;23;sw
some;23;sw
only;23;sw
me;23;sw
across;23;sw
i_m;22;sw
during;22;sw
doesn_t;22;sw
will;21;sw
where;21;sw
see;21;sw
right;21;sw
never;21;sw
want;20;sw
while;19;sw
that_s;19;sw
since;19;sw
got;19;sw
3;19;num
very;18;sw
three;18;sw
there_s;18;sw
such;18;sw
does;18;sw
look;17;sw
least;17;sw
every;17;sw
can_t;16;sw
after;16;sw
through;15;sw
should;15;sw
say;15;sw
going;15;sw
ever;15;sw
2;15;num
way;14;sw
really;14;sw
probably;14;sw
much;14;sw
last;14;sw
anything;14;sw
2023;14;num
used;13;sw
until;13;sw
under;13;sw
too;13;sw
though;13;sw
they_re;13;sw
these;13;sw
second;13;sw
nothing;13;sw
most;13;sw
maybe;13;sw
getting;13;sw
first;13;sw
000;13;num
something;12;sw
six;12;sw
same;12;sw
either;12;sw
eight;12;sw
course;12;sw
come;12;sw
another;12;sw
someone;11;sw
seen;11;sw
own;11;sw
little;11;sw
isn_t;11;sw
he_s;11;sw
etc;11;sw
actually;11;sw
4;11;num
yes;10;sw
we_re;10;sw
took;10;sw
new;10;sw
near;10;sw
here;10;sw
f;10;sw
everyone;10;sw
couldn_t;10;sw
already;10;sw
1;10;num
wasn_t;9;sw
use;9;sw
still;9;sw
likely;9;sw
again;9;sw
above;9;sw
won_t;8;sw
without;8;sw
what_s;8;sw
themselves;8;sw
taken;8;sw
sure;8;sw
possible;8;sw
oh;8;sw
might;8;sw
him;8;sw
former;8;sw
exactly;8;sw
especially;8;sw
7684;8;num
zero;7;sw
you_re;7;sw
whole;7;sw
needs;7;sw
done;7;sw
doing;7;sw
clearly;7;sw
better;7;sw
away;7;sw
anyone;7;sw
am;7;sw
wouldn_t;6;sw
wants;6;sw
try;6;sw
seems;6;sw
plus;6;sw
please;6;sw
once;6;sw
may;6;sw
many;6;sw
less;6;sw
i_ve;6;sw
given;6;sw
everything;6;sw
different;6;sw
between;6;sw
appear;6;sw
5;6;num
3002;6;num
24;6;num
we_ve;5;sw
w;5;sw
via;5;sw
trying;5;sw
tried;5;sw
somehow;5;sw
sent;5;sw
self;5;sw
saying;5;sw
outside;5;sw
nobody;5;sw
let_s;5;sw
knows;5;sw
help;5;sw
haven_t;5;sw
few;5;sw
enough;5;sw
currently;5;sw
ask;5;sw
among;5;sw
13;5;num
100;5;num
10;5;num
who_s;4;sw
whether;4;sw
whatever;4;sw
v;4;sw
using;4;sw
useful;4;sw
truly;4;sw
thanks;4;sw
she;4;sw
several;4;sw
serious;4;sw
r;4;sw
next;4;sw
name;4;sw
must;4;sw
known;4;sw
however;4;sw
having;4;sw
goes;4;sw
gets;4;sw
five;4;sw
else;4;sw
e;4;sw
certainly;4;sw
came;4;sw
both;4;sw
best;4;sw
almost;4;sw
according;4;sw
able;4;sw
90;4;num
9;4;num
8;4;num
25;4;num
20;4;num
12;4;num
yourself;3;sw
you_ve;3;sw
yet;3;sw
within;3;sw
whose;3;sw
weren_t;3;sw
various;3;sw
third;3;sw
they_ve;3;sw
sorry;3;sw
sometimes;3;sw
saw;3;sw
rather;3;sw
particularly;3;sw
ourselves;3;sw
otherwise;3;sw
others;3;sw
ones;3;sw
often;3;sw
meanwhile;3;sw
m;3;sw
looks;3;sw
later;3;sw
instead;3;sw
ignored;3;sw
here_s;3;sw
four;3;sw
following;3;sw
everywhere;3;sw
each;3;sw
definitely;3;sw
considering;3;sw
comes;3;sw
brief;3;sw
behind;3;sw
always;3;sw
along;3;sw
against;3;sw
6709;3;num
6;3;num
5728;3;num
5047;3;num
50;3;num
45;3;num
40;3;num
30;3;num
2642;3;num
2640;3;num
2060;3;num
2020;3;num
2015;3;num
15;3;num
11;3;num
03;3;num
02;3;num
you_d;2;sw
wish;2;sw
whom;2;sw
vs;2;sw
upon;2;sw
unless;2;sw
towards;2;sw
thank;2;sw
somebody;2;sw
seeing;2;sw
per;2;sw
okay;2;sw
obviously;2;sw
non;2;sw
necessary;2;sw
myself;2;sw
lately;2;sw
keeps;2;sw
itself;2;sw
it_d;2;sw
indeed;2;sw
immediate;2;sw
i_ll;2;sw
i_d;2;sw
her;2;sw
hasn_t;2;sw
happens;2;sw
gives;2;sw
further;2;sw
far;2;sw
ex;2;sw
despite;2;sw
d;2;sw
co;2;sw
certain;2;sw
c;2;sw
available;2;sw
asking;2;sw
aren_t;2;sw
anywhere;2;sw
allows;2;sw
9001;2;num
7403;2;num
70;2;num
6700;2;num
6218;2;num
5927;2;num
5733;2;num
5417;2;num
500;2;num
29;2;num
28;2;num
27;2;num
23;2;num
22;2;num
2024;2;num
2022;2;num
202;2;num
16;2;num
08;2;num
y;1;sw
whoever;1;sw
wherever;1;sw
whereas;1;sw
went;1;sw
we_ll;1;sw
value;1;sw
usually;1;sw
unlikely;1;sw
unfortunately;1;sw
thus;1;sw
they_d;1;sw
theirs;1;sw
t;1;sw
specify;1;sw
sometime;1;sw
seven;1;sw
seriously;1;sw
seem;1;sw
secondly;1;sw
relatively;1;sw
quite;1;sw
presumably;1;sw
perhaps;1;sw
particular;1;sw
ours;1;sw
onto;1;sw
ok;1;sw
normally;1;sw
nor;1;sw
neither;1;sw
nearly;1;sw
nd;1;sw
mostly;1;sw
moreover;1;sw
looking;1;sw
kept;1;sw
keep;1;sw
k;1;sw
ie;1;sw
himself;1;sw
hence;1;sw
g;1;sw
forth;1;sw
followed;1;sw
except;1;sw
example;1;sw
described;1;sw
causes;1;sw
cannot;1;sw
beyond;1;sw
below;1;sw
associated;1;sw
appropriate;1;sw
anyways;1;sw
anyway;1;sw
ain_t;1;sw
accordingly;1;sw
9999;1;num
99;1;num
9898;1;num
8702;1;num
870;1;num
85;1;num
8329571;1;num
8272;1;num
8003;1;num
8001;1;num
7559;1;num
7528;1;num
7231;1;num
7;1;num
6837;1;num
6765;1;num
6751;1;num
6574;1;num
6311;1;num
6301;1;num
6295;1;num
6210;1;num
6000;1;num
60;1;num
5978;1;num
5929;1;num
583;1;num
5766;1;num
57;1;num
558345;1;num
5525846002;1;num
5450;1;num
5389;1;num
5355;1;num
5230;1;num
5217;1;num
5185;1;num
51;1;num
47;1;num
46;1;num
44;1;num
425;1;num
4000;1;num
400;1;num
38;1;num
3287204;1;num
26;1;num
21;1;num
2069;1;num
2066;1;num
2025;1;num
2021;1;num
2019;1;num
2001;1;num
200;1;num
199;1;num
198;1;num
195;1;num
1941;1;num
17;1;num
1621293636943052801;1;num
1621271417957531650;1;num
160;1;num
150;1;num
1200;1;num
1146170609;1;num
110;1;num
04;1;num
01;1;num
00;1;num
0;1;num
