00;1;num
0001f1e6;1;nr
0001f1e7;1;nr
0001f1ec;1;nr
0001f1f2;1;nr
0001f1ff;1;nr
0001f3fc;1;nr
0001f3fd;1;nr
0001f402;1;nr
0001f440;1;nr
0001f447;1;nr
0001f4a9;1;nr
0001f604;1;nr
0001f605;1;nr
0001f606;1;nr
0001f609;1;nr
0001f61c;1;nr
0001f62d;1;nr
0001f633;1;nr
0001f924;1;nr
0001f926;1;nr
0001fabc;1;nr
0001fae1;1;nr
02;1;num
03;1;num
04;1;num
100k;1;nr
10am;1;nr
11;1;num
110;1;num
1200;1;num
12pm;1;nr
15;1;num
15s;1;nr
160;1;num
195;1;num
1am;1;nr
2024;1;num
2025;1;num
2066;1;num
2069;1;num
21;1;num
26;1;num
26d3;1;nr
28;1;num
2pacmufc;1;nr
3otv;1;nr
4000;1;num
425;1;num
44;1;num
46;1;num
47;1;num
4e0a;1;nr
4e0b;1;nr
4e0d;1;nr
4e16;1;nr
4e2d;1;nr
4e3b;1;nr
4e48;1;nr
4e94;1;nr
4eca;1;nr
4f11;1;nr
4f20;1;nr
4f59;1;nr
4f5c;1;nr
4f60;1;nr
4fc4;1;nr
500k;1;nr
503c;1;nr
50k;1;nr
516c;1;nr
5185;1;num
519c;1;nr
51fa;1;nr
5217;1;num
5230;1;num
5355;1;num
5389;1;num
53c2;1;nr
53f0;1;nr
540e;1;nr
5450;1;num
57;1;num
5766;1;num
583;1;num
591a;1;nr
591f;1;nr
5929;1;num
5978;1;num
59cb;1;nr
5b66;1;nr
5b89;1;nr
5bb3;1;nr
5bb6;1;nr
5bbd;1;nr
5e26;1;nr
5e74;1;nr
5e76;1;nr
5ea6;1;nr
5efa;1;nr
5f00;1;nr
5f53;1;nr
5f80;1;nr
5f88;1;nr
5f97;1;nr
6000;1;num
601d;1;nr
610f;1;nr
61c2;1;nr
6210;1;num
624d;1;nr
6295;1;num
62e5;1;nr
6301;1;num
6311;1;num
63d0;1;nr
64ad;1;nr
6574;1;num
65b0;1;nr
65cf;1;nr
65e0;1;nr
65f6;1;nr
671f;1;nr
673a;1;nr
6751;1;num
6765;1;num
67d0;1;nr
6837;1;num
6bcf;1;nr
6c11;1;nr
6c49;1;nr
6cd5;1;nr
6d4e;1;nr
6e7e;1;nr
6e90;1;nr
70;1;num
706d;1;nr
70s;1;nr
7231;1;num
747s;1;nr
7528;1;num
7559;1;num
767d;1;nr
76f4;1;nr
77e5;1;nr
77ed;1;nr
786c;1;nr
798f;1;nr
79c0;1;nr
79cd;1;nr
7caa;1;nr
7eaa;1;nr
7ebf;1;nr
7ecf;1;nr
7edd;1;nr
7f8e;1;nr
8;1;num
8001;1;num
8003;1;num
800c;1;nr
80c1;1;nr
8272;1;num
85;1;num
8702;1;num
884c;1;nr
8ba4;1;nr
8bf4;1;nr
8d39;1;nr
8d44;1;nr
8feb;1;nr
8pm;1;nr
901a;1;nr
90a3;1;nr
95ee;1;nr
95fb;1;nr
975e;1;nr
9898;1;num
98de;1;nr
99;1;num
9999;1;num
9ad8;1;nr
absolute;1;adj
absolutely;1;nr
abuse;1;nom
abuser;1;nom
abysmal;1;nr
accept;1;ver
accomplishment;1;nom
according;1;sw
accuse;1;ver
activist;1;nom
actor;1;nom
additionally;1;nr
adjacent;1;nr
admin;1;nr
adulterer;1;nom
advantage;1;nom
aest;1;nr
afternoon;1;nom
against;1;sw
aggression;1;nom
aggressively;1;nr
ago;1;nr
ahead;1;nr
aid;1;nom
ain_t;1;sw
airship;1;nom
alaska;1;nr
alaskan;1;nr
alien;1;nom
align;1;ver
ally;1;nom
alter;1;ver
altitude;1;nom
always;1;sw
analysis;1;nom
anger;1;nom
annetteh0526;1;nr
anti;1;nom
anymore;1;nr
anywhere;1;sw
apnews;1;nr
apology;1;nom
apparent;1;nr
apparently;1;nr
approach;1;ver
approval;1;nom
approve;1;ver
approx;1;nr
aren_t;1;sw
armor;1;nom
arrange;1;ver
arse;1;nom
art;1;nom
article;1;nom
ask;1;sw
asking;1;sw
aspect;1;nom
ass;1;nom
asset;1;nom
association;1;nom
atensnut;1;nr
attempt;1;ver
attend;1;ver
australia;1;nr
automotive;1;nr
avoid;1;ver
awareness;1;nom
awe;1;nom
b4;1;nr
background;1;nom
baidu;1;nr
banshee;1;nom
baptist;1;nr
baptize;1;ver
bark;1;ver
battery;1;nom
bay;1;nom
bbc;1;nr
bc;1;nr
bean;1;nom
behemoth;1;nom
beholden;1;nr
ben;1;nom
benefit;1;nom
benniewilson111;1;nr
beyond;1;sw
bidder;1;nom
bidenharris;1;nr
bidenworsepresident;1;nr
bidumbs;1;nr
biolabs;1;nr
biologic;1;nom
bird;1;nom
bitch;1;nom
bite;1;nom
black;1;adj
blacklocks;1;nr
blackmail;1;ver
blame;1;ver
bless;1;ver
blimp;1;nom
blinken;1;nr
blue;1;adj
board;1;nom
bold;1;adj
bomb;1;nom
bomber;1;nom
boom;1;nom
