the;402;sw
u;363;sw
to;205;sw
a;178;sw
and;160;sw
of;135;sw
is;119;sw
in;113;sw
that;92;sw
for;73;sw
it;69;sw
our;67;sw
this;65;sw
on;65;sw
over;60;sw
you;58;sw
i;50;sw
was;42;sw
us;42;sw
they;42;sw
with;41;sw
s;41;sw
like;40;sw
have;40;sw
we;39;sw
he;39;sw
not;36;sw
so;35;sw
his;35;sw
are;34;sw
about;34;sw
all;30;sw
what;29;sw
be;29;sw
when;28;sw
from;27;sw
or;25;sw
at;25;sw
now;24;sw
just;24;sw
it_s;24;sw
who;22;sw
has;22;sw
but;22;sw
think;21;sw
by;21;sw
as;21;sw
an;21;sw
their;20;sw
no;20;sw
do;20;sw
one;18;sw
were;17;sw
up;17;sw
those;17;sw
off;17;sw
been;17;sw
there;16;sw
com;16;sw
out;15;sw
didn_t;15;sw
how;14;sw
don_t;14;sw
did;14;sw
will;13;sw
them;13;sw
than;13;sw
had;13;sw
get;13;sw
can;13;sw
only;12;sw
your;11;sw
would;11;sw
never;11;sw
make;11;sw
if;11;sw
being;11;sw
because;11;sw
take;10;sw
should;10;sw
nothing;10;sw
me;10;sw
he_s;10;sw
going;10;sw
even;10;sw
any;10;sw
also;10;sw
which;9;sw
there_s;9;sw
then;9;sw
since;9;sw
see;9;sw
my;9;sw
more;9;sw
last;9;sw
into;9;sw
i_m;9;sw
go;9;sw
f;9;sw
2023;9;num
2;9;num
while;8;sw
way;8;sw
want;8;sw
under;8;sw
old;8;sw
look;8;sw
its;8;sw
during;8;sw
before;8;sw
7684;8;num
000;8;num
why;7;sw
where;7;sw
what_s;7;sw
two;7;sw
through;7;sw
these;7;sw
some;7;sw
same;7;sw
other;7;sw
him;7;sw
getting;7;sw
every;7;sw
ever;7;sw
come;7;sw
after;7;sw
took;6;sw
still;6;sw
oh;6;sw
much;6;sw
mean;6;sw
little;6;sw
former;6;sw
etc;6;sw
doesn_t;6;sw
couldn_t;6;sw
could;6;sw
can_t;6;sw
anything;6;sw
across;6;sw
3002;6;num
3;6;num
yes;5;sw
whole;5;sw
w;5;sw
too;5;sw
say;5;sw
own;5;sw
needs;5;sw
might;5;sw
maybe;5;sw
let_s;5;sw
least;5;sw
got;5;sw
everyone;5;sw
won_t;4;sw
we_re;4;sw
very;4;sw
used;4;sw
until;4;sw
three;4;sw
that_s;4;sw
something;4;sw
seen;4;sw
says;4;sw
said;4;sw
please;4;sw
nobody;4;sw
next;4;sw
new;4;sw
near;4;sw
most;4;sw
less;4;sw
here;4;sw
doing;4;sw
does;4;sw
certainly;4;sw
between;4;sw
better;4;sw
another;4;sw
again;4;sw
actually;4;sw
25;4;num
zero;3;sw
yourself;3;sw
you_re;3;sw
wouldn_t;3;sw
without;3;sw
we_ve;3;sw
wants;3;sw
via;3;sw
try;3;sw
tried;3;sw
they_re;3;sw
such;3;sw
serious;3;sw
sent;3;sw
really;3;sw
probably;3;sw
plus;3;sw
name;3;sw
meanwhile;3;sw
