"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isReply","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","replyingTo/0","replyingTo/1","replyingTo/2","replyingTo/3","replyingTo/4","replyingTo/5","replyingTo/6","replyingTo/7","replyingTo/8","replyingTo/9","replyingTo/10","replyingTo/11","replyingTo/12","replyingTo/13","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1792100320320815348",,,,,"false","false","true","0","https://twitter.com/search?q=%23AI",,,,,,,,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,"1","chinese balloons","THERE HAVE BEN 27,583 CHINESE NATIONALS THAT HAVE ""CROSSED THE BORDERS INTO THE U.S."" SINCE OCTOBER.WE HAVE HAD THE BALLOON INCIDENT!AND NOW WE HAVE ""INNOVATIVE CHINA"" WHO HAVE BEEN TEACHING SOLDERS TO FIRE MISSILES BY WAY OF THE MIND IN THE PAST,""BUT NOW HAVE ACCESS TO #AI"".","2024-05-19T07:49:00.000Z","https://twitter.com/sperlock222/status/1792100320320815348","https://pbs.twimg.com/profile_images/953322165939646465/liQkKCUD.jpg",,"2015-10-25T00:01:00.000Z",,"2715","4983","108163","153287","https://twitter.com//sperlock222","KENLY DILLARD","@sperlock222","false",,,"false"
,,"1800720323664613499",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","2","/MrDoctorLawyer","/CMlongjohn","/mihal832","/fisherofsea","/Russia","/mfa_russia","/Rostec_Russia","/CByder","/JosephHDempsey","/Aviation_Intel","/WarMonitors","/MarioNawfal","/vicktop55","/thenewarea51","0","chinese balloons","There's actually plenty of things we've barely used, but we're not giving Ukraine any of those.

F-22, most capable fighter jet ever made, is almost ready for replacement or serious redesign (NGAD). In its life it's had one confirmed air kill - an unarmed Chinese spy balloon.","2024-06-12T02:42:00.000Z","https://twitter.com/parryfencer/status/1800720323664613499","https://pbs.twimg.com/profile_images/1489640742767185924/UDkz9r4R.jpg","I don't fix my typos because there's no edit button","2016-09-14T19:39:00.000Z",,"29","68","1036","1393","https://twitter.com//parryfencer","Nick Parry","@parryfencer","false",,,"false"
,,"1800571366984568957","https://pbs.twimg.com/media/GPzqHYtXkAAzFQU.jpg",,,,"false","false","true","3958",,,,,,,,,,,,,,,,,,,,,,,,,"30","628",,,,,,,,,,,,,,,"325","chinese balloons","There’s nobody and I mean absolutely nobody, dumber than Laura Loomer. 😂","2024-06-11T16:50:00.000Z","https://twitter.com/cturnbull1968/status/1800571366984568957","https://pbs.twimg.com/profile_images/1276315791143710720/bvYNfB26.jpg","Democrat, Fast Cars, Bibliophile, Formula 1, BBQ and Taco enthusiast, Salt Water Fly Fishing & the Texas Longhorns. #HookEm","2016-04-17T20:21:00.000Z","Deep in the Heart","8120","3668","81348","28768","https://twitter.com//cturnbull1968","Carlos Turnbull","@cturnbull1968","true",,,"true"
,,"1794985051072905428",,,,,"true","false","true","0","https://twitter.com/search?q=%23AI",,,,,,,,,,,,"","💀ĞĦQŞŤ💀",,,,,,,"WWIII is it gonna be something like we’ve never seen. And all of it is so unnecessary. Greed power & money.
Here we see a Chinese soldier walking his robotic dog with a machine gun on its back","2024-05-24T07:59:00.000Z","https://twitter.com/GHOST_IRON_PIG/status/1793914631553229220","@GHOST_IRON_PIG","1","0",,,,,,,,,,,,,,,"1","chinese balloons","ROBOTIC DOG?! HOW ABOUT CHINA'S SPY BALLOON  FLYING OVER U.S SENSITIVE AREAS.""CHINA TRAINING SOLDERS TO FIRE MISSILES BY WAY OF THE MIND,AND CREATING VIRUSES THAT DON'T EXIST IN NATURE,PLUS OVER 27,000 CHINESE NATIONALS  OVER U.S.BORDERS SINCE OCTOBER,WHO NOW HAVE ACCESS TO #AI.","2024-05-27T06:52:00.000Z","https://twitter.com/sperlock222/status/1794985051072905428","https://pbs.twimg.com/profile_images/953322165939646465/liQkKCUD.jpg",,"2015-10-25T00:01:00.000Z",,"2715","4983","108163","153287","https://twitter.com//sperlock222","KENLY DILLARD","@sperlock222","false",,,"false"
,,"1800717209762926730",,,,,"false","false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,"0","chinese balloons","The middle of the night
BIDEN trading a known killer/terrorist for an American HATING basketball player 
Biden allowing a Chinese spy balloon to cross the entire US b4 acting
HIS own daughter accusing him of incest
Traitor/criminal etc
REMEMBER THESE ISSUES","2024-06-12T02:30:00.000Z","https://twitter.com/Gigybeamer1/status/1800717209762926730","https://pbs.twimg.com/profile_images/1726040569309274112/k_b3qldv.jpg",,"2022-12-23T03:20:00.000Z",,"229","135","468","4950","https://twitter.com//Gigybeamer1","david gallagher","@Gigybeamer1","false",,,"false"
,,"1800379238224409087","https://pbs.twimg.com/media/GPw7Xh-WsAAMZ9U.png",,,,"false","false","true","860","https://twitter.com/JennaEllisEsq","https://twitter.com/search?q=%23GoFuckYourself",,,,,,,,,,,,,,,,,,,,,,,"12","95",,,,,,,,,,,,,,,"239","chinese balloons","Apologies to the Dumb Bitch Community for @JennaEllisEsq trespassing on your territory & not knowing a narcissistic, psychopath who steals from charities & doesn't pay his own bills wasn't going to give her ONE DIME.

Jenna I've set up a #GoFuckYourself account for you, dear.","2024-06-11T04:07:00.000Z","https://twitter.com/GretaGrace20/status/1800379238224409087","https://pbs.twimg.com/profile_images/1734017971150876672/M4LomQ1b.jpg","Republicans aren't an alternative to Democrats they're an alternative to democracy. Fox is the reason UFO's won't land. My safe word is ouch.","2021-04-08T01:41:00.000Z",,"24972","5135","220648","31885","https://twitter.com//GretaGrace20","Greta","@GretaGrace20","false",,,"false"
,,"1800623086368088410","https://pbs.twimg.com/media/GP0Y7tGW8AA0NRW.jpg",,,,"false","false","true","4506",,,,,,,,,,,,,,,,,,,,,,,,,"46","633",,,,,,,,,,,,,,,"465","chinese balloons","Yes, Laura. Facts do matter. And the only one you’ve stated is Hunter is not Jill’s son. 

Laura Loomer has to be the most disgusting person in MAGA. 

Fuck this lady.","2024-06-11T20:16:00.000Z","https://twitter.com/justcuuper/status/1800623086368088410","https://pbs.twimg.com/profile_images/1753280339504447488/-TtmOWCz.jpg","Engineer, married to a beautiful 2nd grade school teacher. Democrat. Deep state operative, 71st propaganda division.","2024-02-01T21:17:00.000Z","United States","5187","2475","8935","1402","https://twitter.com//justcuuper","Cooper","@justcuuper","true",,,"true"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","chinese balloon pilot","1800707138823835859",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/slayer_agolf",,,,,,,,,,,,,,"0","chinese balloons","Yes","2024-06-12T01:50:00.000Z","https://twitter.com/mrWonderful8645/status/1800707138823835859","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","Veteran, Resister , wind mill cancer survivor","2016-03-15T20:20:00.000Z",,"507","714","1144","2915","https://twitter.com//mrWonderful8645","chinese balloon pilot","@mrWonderful8645","false",,"@mrWonderful8645","false"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","chinese balloon pilot","1800707100382998632",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RubinReport",,,,,,,,,,,,,,"0","chinese balloons","Holy Fucking Moly","2024-06-12T01:50:00.000Z","https://twitter.com/mrWonderful8645/status/1800707100382998632","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","Veteran, Resister , wind mill cancer survivor","2016-03-15T20:20:00.000Z",,"507","714","1144","2915","https://twitter.com//mrWonderful8645","chinese balloon pilot","@mrWonderful8645","false",,"@mrWonderful8645","false"
,,"1800702117075927487",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/Majick666","/MMAUNCENSORED1","/KChimaev",,,,,,,,,,,,"0","chinese balloons","This what I came to say. He looked so fuckin back vs costa","2024-06-12T01:30:00.000Z","https://twitter.com/ChineseBalloons/status/1800702117075927487","https://pbs.twimg.com/profile_images/1622452269923946496/yRrPKczQ.jpg","I am the walrus","2023-02-06T03:57:00.000Z","Narnia","126","309","1048","560","https://twitter.com//ChineseBalloons","Chinese Balloon Buffoon","@ChineseBalloons","false",,,"false"
,,"1800699035617018338","https://pbs.twimg.com/media/GP1eNkAWEAAkpDB.jpg",,,,"false","false","true","3401",,,,,,,,,,,,,,,,,,,,,,,,,"38","541",,,,,,,,,,,,,,,"411","chinese balloons","There's a special place in hell for folks like Laura Loomer.","2024-06-12T01:18:00.000Z","https://twitter.com/Mollyploofkins/status/1800699035617018338","https://pbs.twimg.com/profile_images/1521845979728777218/LwO9SwGs.jpg","Retired Army Medic | Registered Nurse | Pro-Democracy News/Politics/Discussion/Books/My Dog Molly 

As an Amazon Associate I earn from qualifying purchases.","2020-06-21T13:29:00.000Z","USA","81603","8320","838306","3474","https://twitter.com//Mollyploofkins","Molly Ploofkins™","@Mollyploofkins","true","amazon.com/WYZHI-Trump-Dolla…",,"true"
,,"1800704604851630471",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/ClownWorld_",,,,,,,,,,,,,,"0","chinese balloons","Another Chinese spy balloon spotted.","2024-06-12T01:40:00.000Z","https://twitter.com/Bigly24/status/1800704604851630471","https://pbs.twimg.com/profile_images/1797019471992832000/VafMQORE.jpg",,"2022-11-14T21:29:00.000Z",,"264","247","20334","80","https://twitter.com//Bigly24","SBlack","@Bigly24","false",,,"false"
,,"1800698469541449795",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/FluteMagician",,,,,,,,,,,,,,"0","chinese balloons","The gas bag doesn't need ships. He can float like a blimp all the way to Moosecow  provided NORAD don't mistake him for a Chinese spy balloon 🎈.","2024-06-12T01:15:00.000Z","https://twitter.com/phillyzen/status/1800698469541449795","https://pbs.twimg.com/profile_images/1589410693752692741/STtEX5VQ.jpg","The future of the MAGA movement is dim. Encourage it to cross into the light  🤭No DMs","2011-08-07T20:54:00.000Z",,"5122","5079","17086","18950","https://twitter.com//phillyzen","ℙ𝕙𝕚𝕝𝕝𝕪 𝔻𝕖𝕟𝕚𝕫𝕖𝕟 🥞🏛️👩‍⚖️❌13","@phillyzen","false",,,"false"
,,"1800705044146266274",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"1","0","/BowTiedOctopod",,,,,,,,,,,,,,"0","chinese balloons","This is like a pg13 made for tv version of an nc17 erotic thriller… show me the blood (what I can see looks perfect 🤤)","2024-06-12T01:41:00.000Z","https://twitter.com/ChineseBalloons/status/1800705044146266274","https://pbs.twimg.com/profile_images/1622452269923946496/yRrPKczQ.jpg","I am the walrus","2023-02-06T03:57:00.000Z","Narnia","126","309","1048","560","https://twitter.com//ChineseBalloons","Chinese Balloon Buffoon","@ChineseBalloons","false",,,"false"
,,"1800704897303863551",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RT_com",,,,,,,,,,,,,,"0","chinese balloons","Always with russia - ""When reporting/attacking America"" 
They 
""Go for the EGO"" aspects 
This is likely the reason we are also seeing their garbage navy visit Cuba!
Bc (Ego/Nationalism + Elections 2024) 

I think this Because 
Look at all the Ruckus caused by the Chinese Balloon","2024-06-12T01:41:00.000Z","https://twitter.com/PsStefanovic/status/1800704897303863551","https://pbs.twimg.com/profile_images/585260822714191872/QJ_WUphn.jpg","Science &Nature fan -
Dependant Thinker","2014-09-30T08:08:00.000Z",,"1603","4815","47600","49566","https://twitter.com//PsStefanovic","Peter Stefanovic","@PsStefanovic","false",,,"false"
,,"1800701911068479616",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/pipermcq",,,,,,,,,,,,,,"0","chinese balloons","Certainly not to the this degree & certainly not so close, since the Cuban Missile crisis (not counting the Chinese balloons, as those penetrated during the current so-called administration).","2024-06-12T01:29:00.000Z","https://twitter.com/Mayhawwoman/status/1800701911068479616","https://pbs.twimg.com/profile_images/1686131164380073984/JMdj50pJ.jpg","Christian, daughter of a Seabee & mother of a Marine, native Southerner, seeking truth by research & logic. I love block parties; can’t type. ✝️⛰🤔🧑‍🍳🇺🇸","2022-04-26T23:28:00.000Z","Somewhere in the South","1477","2824","66751","47684","https://twitter.com//Mayhawwoman","Laura Lee Lindsey","@Mayhawwoman","false",,,"false"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","chinese balloon pilot","1800696544905306131",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RpsAgainstTrump",,,,,,,,,,,,,,"0","chinese balloons","Is that Jed Clampet?","2024-06-12T01:08:00.000Z","https://twitter.com/mrWonderful8645/status/1800696544905306131","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","Veteran, Resister , wind mill cancer survivor","2016-03-15T20:20:00.000Z",,"507","714","1144","2915","https://twitter.com//mrWonderful8645","chinese balloon pilot","@mrWonderful8645","false",,"@mrWonderful8645","false"
,,"1800698310631862393",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/TomFitton",,,,,,,,,,,,,,"0","chinese balloons","F&*k the commie KGB…","2024-06-12T01:15:00.000Z","https://twitter.com/IH8canCommies/status/1800698310631862393","https://pbs.twimg.com/profile_images/1666786706832388096/ldd2Yfgl.jpg","Canada is a disgrace.","2022-11-19T13:10:00.000Z","Kingston, Ontario","68","116","1705","7176","https://twitter.com//IH8canCommies","Eugene (Chinese Communist Canadian Balloon Bgde)","@IH8canCommies","false",,,"false"
,,"1800698185528266911",,,,,"false","true","false","3",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/thewardoll",,,,,,,,,,,,,,"0","chinese balloons","People said I was crazy for saying the Chinese balloons were eating signals as they floated on by and 100% got whatever guided the missile that downed it. You can learn tons .","2024-06-12T01:14:00.000Z","https://twitter.com/Clypeus_Lupus/status/1800698185528266911","https://pbs.twimg.com/profile_images/1671922745918078984/EHZWfoxk.jpg","Nomad of the Fourth Turning.","2023-02-05T02:08:00.000Z","Face of Mars","364","759","1807","5240","https://twitter.com//Clypeus_Lupus","Slow Blade✝️","@Clypeus_Lupus","true",,,"true"
,,"1800697350308180033",,,,,"false","false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,"0","chinese balloons","The F-22 is approaching 500k flight hours. I only know one air to air shot; that Chinese balloon 😭","2024-06-12T01:11:00.000Z","https://twitter.com/fxxmug/status/1800697350308180033","https://pbs.twimg.com/profile_images/1790048580331339777/h9pjwiQ6.jpg","Computer Science. Manchester United. Saloe. Los Angeles Lakers. F-22, The Raptor 🥺 Top Gun. Gunna 🙌🏿","2012-12-30T08:25:00.000Z","Stack Overflow","8467","9311","43467","42133","https://twitter.com//fxxmug","Daddy Menternah 😁","@fxxmug","false",,,"false"
,,"1800695408324391310",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/CaptCoronado",,,,,,,,,,,,,,"0","chinese balloons","No one cares or even feels threatened. Our govt let a Chinese spy balloon with an unknown payload fly over the entire United States particularly over sensitive military bases without doing anything about it but we are supposed to be worried about Russians in international waters?","2024-06-12T01:03:00.000Z","https://twitter.com/BL96TA/status/1800695408324391310","https://pbs.twimg.com/profile_images/1680337966638460928/OJrWJzBH.jpg","I only have time for patriots","2022-11-06T20:08:00.000Z","South Carolina, USA","625","161","18639","7237","https://twitter.com//BL96TA","aaron orth","@BL96TA","false",,,"false"
,,"1800698253588963553",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/UpstateCoder91","/MikeColangelo","/BanBlurryBlobs",,,,,,,,,,,,"0","chinese balloons","Some of it isn’t ours, it’s Chinese drones and balloons. Also Russia has some high tech spying equipment. Depends on if it’s in the Atlantic or Pacific. 

Google Chinese nationals arrested. 

Also google Chinese national arrested for using a drone to take pics of subs.","2024-06-12T01:14:00.000Z","https://twitter.com/1911Moose/status/1800698253588963553","https://pbs.twimg.com/profile_images/1671556079254118400/o25ZOLVI.jpg","keep your eyes on the skies","2017-11-07T22:38:00.000Z",,"702","1329","116120","41209","https://twitter.com//1911Moose","LORD LUDACRIS","@1911Moose","false",,,"false"
,,"1800696952524525921","https://pbs.twimg.com/media/GP1cVdQWcAAD3FX.jpg",,,,"true","false","false","0",,,,,,,,,,,,,"","Mostly Peaceful Memes",,,,,,,"Who’s got the best Hunter Biden meme?","2024-06-11T19:36:00.000Z","https://twitter.com/MostlyPeacefull/status/1800613116168020319","@MostlyPeacefull","0","0",,,,,,,,,,,,,,,"0","chinese balloons","He is the current shiny object, just like the Chinese spy balloon","2024-06-12T01:09:00.000Z","https://twitter.com/XRSea1/status/1800696952524525921","https://pbs.twimg.com/profile_images/1641692572740464640/Z-_YQ1e7.jpg","True Florida Patriot gal, XRP/XLM, research and educate yourself, no DMs please unless I know you. All of my memes are stolen 😏","2021-10-06T02:20:00.000Z","Florida, USA","3519","4807","41677","23812","https://twitter.com//XRSea1","XRSea","@XRSea1","false",,,"true"
,,"1800686973411361024","https://pbs.twimg.com/media/GP1TQk0X0AAKBRz.jpg","https://pbs.twimg.com/media/GP08t36XIAEdeWl.jpg",,,"true","false","true","0",,,,,,,,,,,,,"","THiS LiL’ MiSS Can’t Be Wrong","https://pbs.twimg.com/media/GP08t36XIAEdeWl.jpg",,,,,,"Whenever there’s a big story in the media 
Look to the story they’re trying to distract you from.","2024-06-11T22:51:00.000Z","https://twitter.com/l42022425/status/1800662189503893621","@l42022425","0","0",,,,,,,,,,,,,,,"1","chinese balloons","Just like the Chinese spy balloon 🤣","2024-06-12T00:30:00.000Z","https://twitter.com/XRSea1/status/1800686973411361024","https://pbs.twimg.com/profile_images/1641692572740464640/Z-_YQ1e7.jpg","True Florida Patriot gal, XRP/XLM, research and educate yourself, no DMs please unless I know you. All of my memes are stolen 😏","2021-10-06T02:20:00.000Z","Florida, USA","3519","4807","41677","23812","https://twitter.com//XRSea1","XRSea","@XRSea1","false",,,"true"
,,"1800690232762998884",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/MarioNawfal",,,,,,,,,,,,,,"0","chinese balloons","How TF do they just show up and we weren’t even ready for it? It’s like the Chinese spy balloon","2024-06-12T00:43:00.000Z","https://twitter.com/Sir_Kylos/status/1800690232762998884","https://pbs.twimg.com/profile_images/528203283752443904/OuexTc_x.jpeg","#rolltideroll st.x 14 @257crew","2011-09-04T05:07:00.000Z","louisville kentucky","369","700","1419","11143","https://twitter.com//Sir_Kylos","Kyle Brutscher","@Sir_Kylos","false",,,"false"
,,"1800690039850226006",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/DemDeanna",,,,,,,,,,,,,,"0","chinese balloons","Maybe you should do a little research on the Biden family and remember the Chinese spy balloon that was allowed to traverse across our whole country, among the other total disasters. Please think for yourself. Have you not been paying attention to everything the past 3 years?","2024-06-12T00:42:00.000Z","https://twitter.com/GraceStone2021/status/1800690039850226006","https://pbs.twimg.com/profile_images/1450515058082078726/SpXcfbfd.jpg","Let’s Go Brandon!","2021-10-19T17:31:00.000Z",,"100","786","4281","4839","https://twitter.com//GraceStone2021","Grace Stone","@GraceStone2021","false",,,"false"
,,"1800689908778238355",,,,,"false","true","false","12",,,,,,,,,,,,,,,,,,,,,,,,,"0","2","/GroypSoldier69","/Stefan_Visoki","/Trollstoy88",,,,,,,,,,,,"0","chinese balloons","They couldn't even hit a Chinese balloon lollll","2024-06-12T00:41:00.000Z","https://twitter.com/XnoguoD/status/1800689908778238355","https://pbs.twimg.com/profile_images/1737631310762446848/Kiq5M428.jpg","Amateur Astronomer.","2023-12-20T23:51:00.000Z","Englishman in rural France","128","131","3576","272","https://twitter.com//XnoguoD","Doug","@XnoguoD","false",,,"false"
,,"1800689673398043020",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/MeidasTouch",,,,,,,,,,,,,,"0","chinese balloons","Charlie stopped going outside two years ago fearing his head would be confused with a Chinese Spy Balloon.","2024-06-12T00:40:00.000Z","https://twitter.com/OneSockOneShoe/status/1800689673398043020","https://pbs.twimg.com/profile_images/1791545490271567872/Y216lwaD.jpg","Only the chosen few go one sock, one shoe, one sock, one shoe!","2024-04-10T23:25:00.000Z","Pittsburgh, PA","29","126","648","1031","https://twitter.com//OneSockOneShoe","OneSockOneShoe","@OneSockOneShoe","false",,,"false"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","chinese balloon pilot","1800674075037274285",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RpsAgainstTrump",,,,,,,,,,,,,,"0","chinese balloons","Fox News…..still gaslighting after all these years","2024-06-11T23:38:00.000Z","https://twitter.com/mrWonderful8645/status/1800674075037274285","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","Veteran, Resister , wind mill cancer survivor","2016-03-15T20:20:00.000Z",,"507","714","1144","2915","https://twitter.com//mrWonderful8645","chinese balloon pilot","@mrWonderful8645","false",,"@mrWonderful8645","false"
"https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png","chinese balloon pilot","1800673471300817309",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/BidenMiranda",,,,,,,,,,,,,,"0","chinese balloons","Presidenting while black","2024-06-11T23:36:00.000Z","https://twitter.com/mrWonderful8645/status/1800673471300817309","https://abs.twimg.com/sticky/default_profile_images/default_profile.png","Veteran, Resister , wind mill cancer survivor","2016-03-15T20:20:00.000Z",,"507","714","1144","2915","https://twitter.com//mrWonderful8645","chinese balloon pilot","@mrWonderful8645","false",,"@mrWonderful8645","false"
,,"1622519476091555840",,,,,"false","false","true","366","https://www.nknews.org/2023/02/north-korean-balloon-flew-into-rok-airspace-but-didnt-pose-threat-seoul-says/",,,,,,,,,,,,,,,,,,,,,,,,"57","13",,,,,,,,,,,,,,,"83","chinese balloons","NEW: A North Korean balloon flew into South Korean airspace on Sunday, according to Seoul:

-ROK military “took measures”
-Concluded that the balloon didn’t pose a threat
-Comes one day after a Chinese balloon floated over the U.S.
nknews.org/2023/02/north-kor…","2023-02-06T08:56:00.000Z","https://twitter.com/nknewsorg/status/1622519476091555840","https://pbs.twimg.com/profile_images/1273867591837085696/yAho7qkR.jpg","Journalists & analysts covering all things North Korea: Breaking news, culture, opinion & research. Also powering NK PRO. On Mastodon at @nknews@federated.press","2010-05-23T00:39:00.000Z","Seoul","96238","974","1672","105765","https://twitter.com//nknewsorg","NK NEWS","@nknewsorg","false","nknews.org",,"false"
,,"1800683368155324726",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/CorkySwift2","/MilaLovesJoe",,,,,,,,,,,,,"0","chinese balloons","Chinese balloons flew over three times under Trump and he didn’t do a damn thing.","2024-06-12T00:15:00.000Z","https://twitter.com/popebrewer/status/1800683368155324726","https://pbs.twimg.com/profile_images/1571206566610669580/ZNPN6qkQ.jpg","Insanity is believing your hallucinations are real. Religion is believing that other peoples’ hallucinations are real. #Humanist #Atheist #godless, USAF Veteran","2015-01-16T01:19:00.000Z","Somewhere in South Texas","345","656","23456","13347","https://twitter.com//popebrewer","Bubba","@popebrewer","false",,,"false"
,,"1800680805259415876",,,,,"false","true","false","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/CL4WS_OUT","/thetoyman1",,,,,,,,,,,,,"0","chinese balloons","This has been escalating since Biden, Hunter and James sold their souls to the CCP! They certainly took their own sweet time shorting down the spy balloon! We need to be prepared to defend our country, especially when so many military age Chinese men have crossed our border!!","2024-06-12T00:05:00.000Z","https://twitter.com/Rosa76076983/status/1800680805259415876","https://pbs.twimg.com/profile_images/1622255745755484164/_MCRbxFV.jpg","73 year old retired North Carolina DOT employee. Mother of two daughters, grandmother of two beautiful boys! I’m curious & opinionated about everything!","2022-11-26T04:53:00.000Z","Wilmington NC","1090","1523","16830","17244","https://twitter.com//Rosa76076983","Rosa","@Rosa76076983","true",,,"true"
,,"1800678188709790031",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/MichaelRCaputo",,,,,,,,,,,,,,"0","chinese balloons","Chinese spy balloon and now Russian warships…  Heaven  help  us!","2024-06-11T23:55:00.000Z","https://twitter.com/drdrjojo/status/1800678188709790031","https://pbs.twimg.com/profile_images/1146984765402308609/8L5daTiL.jpg","""The State of the Union went great.. except for the angry woman mumbling” DJT N.H.

Twitter hasn’t allow me to follow anyone since the 1/6 purge and exodus","2009-07-03T02:19:00.000Z",,"6392","6952","336501","389341","https://twitter.com//drdrjojo","Democrats are a threat to AMERICA 🇺🇸","@drdrjojo","false",,,"false"
,,"1800541092078919888",,,,,"false","true","true","2",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/GenFlynn",,,,,,,,,,,,,,"2","chinese balloons","China's spy balloons over the United States of America's Military bases and Russia's subs patrolling our coast line.
100,000 chinese military age men crossing our border.
Do you think there is a problem ?","2024-06-11T14:50:00.000Z","https://twitter.com/electroron2/status/1800541092078919888","https://pbs.twimg.com/profile_images/1799630653421461504/HTC2amtT.jpg","173rd Airborne,
SGT,
Purple Heart","2015-04-15T00:58:00.000Z","Earth","226","118","21054","13681","https://twitter.com//electroron2","Impeach biden","@electroron2","false",,,"false"
,,"1800672027927302201",,,,,"false","false","false","0","https://twitter.com/JoeBiden","https://twitter.com/search?q=%23sleepyjoe","https://twitter.com/search?q=%23bidenworsepresident","https://justthenews.com/government/security/russian-warships-hypersonic-missiles-conduct-drills-en-route-cuba",,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,"0","chinese balloons","Russian warships with hypersonic missiles conduct drills en route to Cuba | Just The News.  Meanwhile ⁦@JoeBiden⁩ is sleeping. First Chinese balloons, now Russian ships in our backyard. #sleepyjoe #bidenworsepresident ever.    justthenews.com/government/s…","2024-06-11T23:30:00.000Z","https://twitter.com/bigbluejb/status/1800672027927302201","https://pbs.twimg.com/profile_images/621077872829157376/oNY4wciq.jpg","#KAGA #MAGA #PATRIOT #fjb. no DMs please thank you.","2010-08-03T14:49:00.000Z","New York, USA","2154","3481","670","14014","https://twitter.com//bigbluejb","Jake","@bigbluejb","false",,,"false"
,,"1800671246210019679",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/amuse",,,,,,,,,,,,,,"0","chinese balloons","Biden is such a clown to allow this, just like all of those Chinese balloons gallavanting around the country spying on whatever they want. Complete surrender.","2024-06-11T23:27:00.000Z","https://twitter.com/MoMoBagholder/status/1800671246210019679","https://pbs.twimg.com/profile_images/1509922961389723657/qPMzhHcM.jpg","Contrarian options & futures trader. gamma gimp. Fossils & snakes. Beats the drums for fun. likes don’t equal endorsements. Fed Reserve disrespector.","2018-03-20T15:24:00.000Z","Dallas, TX","16741","7017","634002","53071","https://twitter.com//MoMoBagholder","Premature Accumulation Pajama Investooor","@MoMoBagholder","false","geeksoffinance.com",,"false"
